image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,fibercount,fibercount,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth,z_depth,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,timepoint,position
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t24_s28,28,111.4521391,44.79419565,0.900333478,2.371980435,130.77,38.7615,0.91189,2.4109,46.0,46.0,62.85290374,14.0795732,0.051891781,0.19091033,56.0,56.0,17759,12.7612,14699,754,19.4947,104,1.4961,0.0359,0.4854,0.061,262144,24,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t24_s3,3,102.6428606,51.39992126,0.892277559,3.541895276,110.67,46.679,0.90585,3.5591,127.0,127.0,51.879341,19.47533484,0.060834579,0.638274632,6.0,6.0,12866,18.375,10520,507,20.7495,81,1.4076,0.0274,0.2482,0.08566,262144,24,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t24_s4,4,95.74299695,49.4599542,0.894694962,3.486212214,105.8,41.056,0.90692,3.4245,131.0,131.0,56.5025432,20.21361449,0.052600191,0.737561122,8.0,8.0,13401,17.5616,10761,563,19.1137,75,1.4184,0.0233,0.2416,0.07369,262144,24,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t24_s5,5,105.5646818,47.6821049,0.892198042,3.418976224,114.44,40.861,0.9066,3.317,143.0,143.0,53.18516094,16.21883387,0.054897596,0.622084334,10.0,10.0,13300,17.7101,10850,540,20.0926,83,1.4195,0.0274,0.2456,0.09581,262144,24,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t24_s6,6,107.1089034,47.97797241,0.895703931,3.435697241,121.43,42.845,0.90824,3.2896,145.0,145.0,52.85448135,15.80608189,0.055632932,0.662542929,12.0,12.0,13033,18.1139,10708,520,20.5923,77,1.416,0.0261,0.2551,0.09723,262144,24,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t24_s7,7,101.3542629,50.36896753,0.902137273,3.606600649,118.83,45.159,0.91061,3.49405,154.0,154.0,56.88366541,18.56430585,0.05023808,0.718225689,14.0,14.0,13857,16.9179,11352,535,21.2187,71,1.4294,0.0318,0.2799,0.08752,262144,24,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t24_s8,8,97.70821233,51.64567123,0.888864247,3.600064384,104.88,45.1435,0.900565,3.48305,146.0,146.0,55.71868608,21.83150559,0.062248679,0.795884838,16.0,16.0,13678,17.1654,11219,559,20.0698,75,1.4299,0.0293,0.281,0.09545,262144,24,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t24_s9,9,105.2792632,48.19833129,0.894432025,3.603222086,118.18,44.116,0.90479,3.5678,163.0,163.0,52.64451752,15.64367871,0.055391475,0.786375956,18.0,18.0,13633,17.2287,10963,535,20.4916,79,1.4234,0.0314,0.2828,0.07569,262144,24,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s1,1,97.51768171,50.70409756,0.888517256,3.603180488,99.2175,43.062,0.913705,3.38725,164.0,164.0,54.43919883,19.99116082,0.08175977,0.858286078,2.0,2.0,13223,17.8249,10906,495,22.0323,75,1.4169,0.0301,0.2683,0.06903,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s10,10,108.3727122,53.41464748,0.886029712,3.620699281,117.82,46.757,0.90054,3.3975,139.0,139.0,50.91225555,22.34223917,0.060530498,0.826726262,20.0,20.0,12798,18.4833,10310,549,18.7796,70,1.4073,0.0259,0.2746,0.08441,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s11,11,100.8975,52.12648462,0.885294308,3.878283846,106.17,45.4655,0.897055,3.6114,130.0,130.0,53.00575705,24.2279868,0.065509286,1.139458847,22.0,22.0,11725,20.3578,9462,538,17.5874,56,1.3857,0.0267,0.2421,0.1335,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s12,12,100.498153,50.52268675,0.895751205,4.287161446,106.5,39.914,0.92099,4.2676,83.0,83.0,51.95878568,26.96361784,0.073469547,1.342394711,24.0,24.0,8519,28.7718,6867,437,15.714,26,1.3192,0.0297,0.1753,0.09631,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s13,13,92.80314058,49.01557971,0.896736377,4.793002899,96.882,47.238,0.90833,4.4527,69.0,69.0,52.32044594,16.15909717,0.066266566,1.46740804,26.0,26.0,6961,35.6591,5648,371,15.2237,33,1.2591,0.021,0.1501,0.12,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s14,14,99.64660202,47.3059798,0.889218485,4.530027273,107.24,41.64,0.90531,4.2393,99.0,99.0,53.38832104,18.08869822,0.069589895,1.446554973,28.0,28.0,8433,29.0856,6901,382,18.0654,33,1.3134,0.0248,0.1951,0.1097,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s15,15,95.0345075,49.447875,0.889644917,4.39668,96.242,43.5435,0.90364,4.07765,120.0,120.0,57.02812767,23.02404662,0.068028391,1.412838555,30.0,30.0,9488,25.6291,7816,450,17.3689,46,1.351,0.0228,0.2261,0.07267,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s16,16,85.63120242,51.87141129,0.89208121,4.315198387,84.026,45.958,0.903445,3.95085,124.0,124.0,56.70059462,23.46478177,0.06307421,1.365854572,32.0,32.0,9868,24.5652,8073,461,17.5119,37,1.3657,0.0191,0.2433,0.09676,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s17,17,73.48629596,51.68334343,0.893379495,4.273408081,65.433,43.141,0.9116,3.9882,99.0,99.0,56.30650697,21.84552108,0.064104648,1.452797967,34.0,34.0,9158,26.6247,7540,431,17.4942,52,1.328,0.0185,0.1983,0.07213,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s18,18,71.80664667,52.54712222,0.889933444,4.334997778,59.3605,42.215,0.909235,4.12345,90.0,90.0,53.38103319,24.46531725,0.074011162,1.417932674,36.0,36.0,8137,30.2164,6606,354,18.661,32,1.2955,0.0229,0.1841,0.09227,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s19,19,84.64032958,59.61343662,0.872180282,4.348007042,79.808,52.67,0.8812,4.3652,71.0,71.0,56.31284189,25.61820655,0.062992754,1.18128544,38.0,38.0,5982,41.8223,4823,243,19.8477,34,1.2562,0.0193,0.1419,0.1061,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s2,2,100.9786863,48.1643681,0.902320123,3.718631288,104.47,41.983,0.91232,3.5951,163.0,163.0,54.43000183,19.43225438,0.064465031,0.765563028,4.0,4.0,13727,17.097,11274,584,19.3048,86,1.4274,0.028,0.2909,0.08293,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s20,20,100.7190373,50.42009804,0.887954314,4.19174902,96.992,42.184,0.90046,3.9514,51.0,51.0,55.87221369,24.96661982,0.069535528,1.366257771,40.0,40.0,10303,23.4436,8447,449,18.8129,48,1.3505,0.0262,0.1881,0.02189,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s21,21,95.39185085,43.95277966,0.868703729,2.979933898,96.116,40.042,0.88997,2.7595,59.0,59.0,60.79869468,14.49802148,0.07481079,0.721012292,42.0,42.0,15914,14.4726,13008,714,18.2185,95,1.4678,0.0261,0.3543,0.009263,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s22,22,76.606474,44.15316,0.892235,2.50276,70.495,40.806,0.90597,2.45875,50.0,50.0,56.95147101,15.98583915,0.06310819,0.309785983,44.0,44.0,15904,14.483,13108,773,16.9573,102,1.4682,0.0244,0.3987,0.02113,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s23,23,84.41568696,42.10904348,0.902541739,2.351919565,90.04,39.4005,0.902215,2.30895,46.0,46.0,60.25397495,12.46336828,0.037754211,0.199685758,46.0,46.0,17012,13.4094,13955,770,18.1234,102,1.489,0.0247,0.4458,0.03461,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s24,24,91.30031211,46.37873684,0.911943947,2.372844737,89.0805,40.087,0.92384,2.3485,38.0,38.0,66.3819179,16.54624579,0.044011836,0.214926504,48.0,48.0,17642,12.8591,14526,787,18.4574,109,1.4977,0.0265,0.4667,0.04545,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s25,25,72.41779434,42.97783019,0.915972075,2.359269811,43.603,38.329,0.91909,2.345,53.0,53.0,68.07840985,14.13131824,0.03726413,0.207206868,50.0,50.0,17802,12.7256,14640,739,19.8106,108,1.4964,0.0278,0.4565,0.03035,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s26,26,89.86454915,45.10916949,0.916908644,2.348479661,98.842,40.786,0.91394,2.313,59.0,59.0,67.62273543,13.41529646,0.032766853,0.185611173,52.0,52.0,18009,12.5563,14929,767,19.4641,140,1.5028,0.0329,0.4993,0.05123,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s27,27,78.29347314,49.72642857,0.907736429,2.42559,73.4765,41.6275,0.912685,2.3611,70.0,70.0,65.99291103,25.2989079,0.054561617,0.266008772,54.0,54.0,17926,12.6237,14886,776,19.183,108,1.4971,0.0289,0.5031,0.03464,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s28,28,101.0172475,46.86901639,0.902474262,2.351,120.96,41.005,0.90764,2.3387,61.0,61.0,65.37667234,17.24633077,0.041875146,0.171409974,56.0,56.0,17632,12.8676,14559,784,18.5702,92,1.494,0.036,0.4947,0.06257,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s3,3,99.43914776,49.31056716,0.893732612,3.524619403,108.915,43.737,0.90453,3.38905,134.0,134.0,58.67052505,20.14468762,0.062654901,0.678775534,6.0,6.0,13200,17.8595,10835,544,19.9173,74,1.4156,0.0271,0.2452,0.08271,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s4,4,96.12849328,47.47295522,0.901048507,3.402601493,110.08,41.4185,0.91212,3.36875,134.0,134.0,58.56029304,17.37152871,0.056773642,0.703341711,8.0,8.0,13495,17.4253,10922,525,20.8038,80,1.4215,0.0294,0.2399,0.06902,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s5,5,106.1081,47.90565625,0.89970025,3.472703125,115.885,42.336,0.911415,3.3709,160.0,160.0,52.07590297,17.17393583,0.054490387,0.71845386,10.0,10.0,13141,17.9486,10609,583,18.1973,85,1.4187,0.0254,0.2659,0.07916,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s6,6,107.032124,45.64636552,0.896412552,3.514046897,117.41,39.612,0.90342,3.4011,145.0,145.0,54.35090735,17.45993472,0.053147458,0.660090102,12.0,12.0,13062,18.0693,10685,554,19.287,73,1.4159,0.026,0.2575,0.09352,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s7,7,103.3461945,50.34232192,0.890119384,3.437792466,109.205,42.9905,0.90418,3.3373,146.0,146.0,52.56687706,21.03282197,0.064546019,0.669051812,14.0,14.0,13440,17.5048,10982,549,20.0036,80,1.4207,0.0236,0.2637,0.08173,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s8,8,101.0051137,49.62066906,0.895142734,3.594038129,103.24,42.675,0.90431,3.5579,139.0,139.0,54.50037357,22.94468653,0.051102993,0.754194552,16.0,16.0,13050,18.0877,10682,547,19.5283,77,1.4115,0.0265,0.2705,0.09862,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t25_s9,9,108.3139016,51.956512,0.89001208,3.639652,117.35,44.34,0.90643,3.5365,125.0,125.0,52.11200491,19.6997091,0.070327899,0.809426422,18.0,18.0,13282,17.7369,10888,541,20.1257,71,1.4214,0.0267,0.2666,0.09263,262144,25,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s1,1,106.9387898,54.62083333,0.904033651,3.592913492,112.925,47.3375,0.910875,3.54275,126.0,126.0,52.17133935,22.79744101,0.045908904,0.654568881,2.0,2.0,12872,18.3655,10515,521,20.1823,73,1.4078,0.0274,0.2301,0.1666,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s10,10,101.3208674,52.15029078,0.89721156,3.827466667,112.71,49.213,0.91194,3.6885,141.0,141.0,59.07518842,19.7616106,0.052606411,0.914220593,20.0,20.0,12585,18.83,10259,541,18.963,59,1.403,0.0238,0.2613,0.1248,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s11,11,101.4079036,53.07308982,0.886247964,4.084379641,114.62,45.595,0.89467,3.8465,167.0,167.0,60.40074194,25.82319464,0.064705121,1.005793196,22.0,22.0,13237,17.804,10849,525,20.6648,103,1.423,0.0213,0.3004,0.1152,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s12,12,101.1663927,54.14773184,0.892805587,4.134725698,118.74,44.433,0.90572,3.9546,179.0,179.0,59.33547468,26.81476822,0.066357001,1.093385966,24.0,24.0,12759,18.5459,10505,533,19.7092,63,1.4112,0.0245,0.3124,0.1122,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s13,13,101.1411174,55.74329221,0.891106818,4.120548052,114.44,45.5925,0.91116,3.93855,154.0,154.0,59.04092364,27.70077904,0.060477589,1.059391721,26.0,26.0,11943,19.9497,9913,530,18.7038,56,1.396,0.029,0.2866,0.1059,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s14,14,99.61700472,54.74081102,0.898369685,3.849190551,110.28,46.284,0.90996,3.6684,127.0,127.0,57.42464684,28.74109266,0.057362741,1.020971377,28.0,28.0,10968,21.9009,9066,485,18.6928,70,1.3699,0.023,0.2365,0.08572,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s15,15,88.88305038,51.2711374,0.897269847,3.95861374,97.651,46.928,0.91182,3.689,131.0,131.0,60.00334243,21.1740121,0.062031437,1.197867535,30.0,30.0,10469,23.0401,8661,474,18.2722,46,1.3676,0.0169,0.2154,0.06475,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s16,16,85.78015282,52.32223239,0.880075134,3.951857746,93.1795,46.15,0.90448,3.6211,142.0,142.0,57.26461456,23.53641878,0.10589096,1.307928303,32.0,32.0,11438,20.9188,9251,471,19.6412,69,1.3796,0.026,0.247,0.07004,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s17,17,96.94757386,51.70726144,0.899338105,4.15105098,102.53,44.59,0.91375,3.9595,153.0,153.0,55.97316308,24.2313322,0.056059584,1.188844869,34.0,34.0,11718,20.3711,9531,498,19.1386,54,1.3877,0.0252,0.2488,0.06424,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s18,18,88.56805745,58.23853191,0.889211809,4.429615957,90.666,51.849,0.90492,4.3859,94.0,94.0,55.0417906,28.31270378,0.065033946,1.125079618,36.0,36.0,9533,25.4987,7737,425,18.2047,52,1.3362,0.0264,0.1957,0.04896,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s19,19,83.16611176,56.02251471,0.881489853,4.326510294,86.454,47.743,0.892295,4.03615,68.0,68.0,54.77151318,25.58185656,0.069146856,1.290179258,38.0,38.0,8668,28.2428,7016,346,20.2775,47,1.323,0.0247,0.1707,0.04966,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s2,2,115.1879464,53.43948182,0.904805455,3.601275455,132.935,46.7,0.917615,3.43685,110.0,110.0,50.76751612,23.2064767,0.046002137,0.789496634,4.0,4.0,12511,18.9532,10211,455,22.4418,80,1.3981,0.0239,0.2098,0.1669,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s20,20,101.2788709,50.46583636,0.883145818,3.56662,113.55,44.932,0.88985,3.4135,55.0,55.0,57.76833025,19.5165288,0.063019317,0.952087155,40.0,40.0,15184,15.2646,12298,631,19.4897,91,1.4556,0.0291,0.2924,0.01894,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s21,21,118.7345086,45.7348,0.896354286,2.596225714,120.26,41.374,0.90922,2.5007,35.0,35.0,48.42658965,16.03066889,0.057990749,0.362080832,42.0,42.0,16521,13.8674,13487,754,17.8873,76,1.4823,0.0295,0.3706,0.02062,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s22,22,90.943385,42.1909,0.9189145,2.42856,98.4845,40.509,0.930765,2.45125,20.0,20.0,56.88691671,11.18369141,0.040553227,0.313469763,44.0,44.0,16868,13.541,13733,725,18.9421,85,1.482,0.0317,0.4387,0.03179,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s23,23,100.2013353,41.50323529,0.917310588,2.372129412,97.696,40.844,0.92509,2.3342,17.0,17.0,57.74356048,9.511705238,0.031840923,0.199579218,46.0,46.0,17345,13.1136,14073,786,17.9046,116,1.489,0.0301,0.4599,0.01469,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s24,24,87.34874444,36.01177778,0.932744444,2.408488889,95.042,34.981,0.92043,2.2668,9.0,9.0,51.15783849,3.389858069,0.033377685,0.203563108,48.0,48.0,17533,12.9515,14447,759,19.0343,95,1.4925,0.0332,0.4419,0.03431,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s25,25,89.32279429,44.27885714,0.894062571,2.426211429,93.691,41.574,0.90775,2.3656,35.0,35.0,57.89194472,11.22256279,0.060850543,0.201523955,50.0,50.0,17761,12.7596,14599,789,18.5032,105,1.4965,0.0296,0.5111,0.04036,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s26,26,113.6888333,42.96454167,0.911352083,2.423408333,125.495,39.9635,0.9229,2.4033,24.0,24.0,55.49737046,11.50089358,0.050176005,0.195202655,52.0,52.0,17729,12.7862,14738,754,19.5464,105,1.4964,0.0369,0.4878,0.02246,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s27,27,93.86860357,41.15632143,0.913822143,2.375435714,80.6225,35.4075,0.91985,2.3293,28.0,28.0,61.2771659,14.40741561,0.037587869,0.223915011,54.0,54.0,17516,12.966,14334,785,18.2599,107,1.4966,0.0338,0.4894,0.03689,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s28,28,91.79564194,41.7026129,0.900479355,2.371809677,88.21,40.754,0.90567,2.3629,31.0,31.0,51.20694098,7.670590362,0.06199271,0.18127998,56.0,56.0,17903,12.6425,14960,766,19.53,114,1.4966,0.0371,0.4813,0.04954,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s3,3,120.5999899,52.73963025,0.891997059,3.576021008,134.05,45.612,0.90752,3.5562,119.0,119.0,50.65448822,21.73304334,0.067341219,0.648134545,6.0,6.0,13084,18.0355,10699,514,20.8152,71,1.4151,0.0231,0.2319,0.1754,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s4,4,119.5599403,49.75808333,0.895897292,3.516279167,131.925,44.1195,0.90742,3.4266,144.0,144.0,48.59277376,20.60192458,0.046305833,0.734976332,8.0,8.0,13064,18.0662,10624,499,21.2906,79,1.4105,0.0243,0.2283,0.1936,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s5,5,107.4419978,50.69483582,0.895465373,3.452158209,117.315,44.0035,0.905415,3.3885,134.0,134.0,50.91074678,21.67190906,0.054965125,0.628746027,10.0,10.0,13095,18.0187,10757,493,21.8195,73,1.4143,0.0276,0.2284,0.174,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s6,6,109.3844626,50.76010884,0.904239864,3.604755782,122.2,43.896,0.90973,3.5488,147.0,147.0,50.66002024,21.75505023,0.046617883,0.711749957,12.0,12.0,13909,16.8471,11289,507,22.2663,86,1.4351,0.0273,0.262,0.163,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s7,7,119.5322182,51.3025473,0.887196622,3.684687838,126.87,43.597,0.899565,3.61765,148.0,148.0,44.84357792,21.24827976,0.065668135,0.708184741,14.0,14.0,13410,17.5485,10826,517,20.94,88,1.4204,0.0251,0.2808,0.1504,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s8,8,114.7388419,52.04725625,0.888362563,3.59697125,126.72,45.262,0.90197,3.521,160.0,160.0,50.05557486,20.93116079,0.068298763,0.774020236,16.0,16.0,13462,17.473,10922,511,21.3738,84,1.4198,0.0232,0.2544,0.1374,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t2_s9,9,106.4740463,50.20726316,0.892592924,3.774849123,120.96,43.315,0.9026,3.5127,171.0,171.0,57.33189354,21.3611501,0.063005023,0.946952879,18.0,18.0,13114,17.9897,10625,516,20.5911,69,1.4144,0.0238,0.2676,0.1347,262144,2,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t3_s1,1,115.2290868,51.15280165,0.893782231,3.527615702,124.7,46.23,0.91313,3.4794,121.0,121.0,47.82614407,20.37264202,0.072174751,0.732514937,2.0,2.0,13053,18.0831,10590,520,20.3654,74,1.4142,0.0244,0.2236,0.1586,262144,3,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t3_s10,10,108.6600092,51.01223308,0.886749098,3.6929,126.03,43.459,0.90563,3.5062,133.0,133.0,58.10004938,23.11756469,0.061113889,0.906922765,20.0,20.0,12440,19.0727,10264,576,17.8194,62,1.4046,0.0292,0.2442,0.1226,262144,3,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t3_s11,11,107.0223635,51.09590541,0.896774797,4.040127703,120.2,44.652,0.914485,3.8124,148.0,148.0,55.99798811,22.27825485,0.071181182,1.117984068,22.0,22.0,12514,18.9481,10282,523,19.6597,71,1.4045,0.0258,0.264,0.1304,262144,3,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t3_s12,12,98.59212063,51.67865608,0.893896825,4.235206349,114.59,44.068,0.90984,3.9487,189.0,189.0,58.00483347,25.14952657,0.072305472,1.236289033,24.0,24.0,12670,18.6902,10409,544,19.1342,75,1.4067,0.0307,0.3109,0.1054,262144,3,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t3_s13,13,93.61496933,52.12425333,0.8891504,4.028577333,102.615,43.2075,0.905815,3.87005,150.0,150.0,59.87597067,22.83604125,0.071104686,1.112146106,26.0,26.0,11214,21.3766,9306,517,18.0,61,1.3759,0.025,0.2602,0.1161,262144,3,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t3_s14,14,100.3203672,51.35069403,0.889011716,3.952527612,120.215,45.453,0.897455,3.7123,134.0,134.0,60.61170162,22.48931224,0.062720988,1.169596163,28.0,28.0,11282,21.2357,9171,489,18.7546,61,1.3812,0.0236,0.2423,0.112,262144,3,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t3_s15,15,101.0046747,52.66744444,0.899254444,3.849652525,109.86,44.99,0.91222,3.6587,99.0,99.0,59.18313777,23.22466439,0.067716528,0.998327579,30.0,30.0,10100,23.9549,8354,443,18.8578,57,1.3602,0.0289,0.1972,0.07083,262144,3,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t3_s16,16,89.03570294,50.31724706,0.888831706,4.042651176,89.7225,42.1245,0.904235,3.72475,170.0,170.0,57.60627596,21.32979849,0.061318445,1.193843808,32.0,32.0,11444,20.9068,9389,476,19.7248,61,1.3813,0.0265,0.2511,0.06069,262144,3,5
